# Chunk-averaged data for fix netEndForces and group all
# Timestep Number-of-chunks Total-count
# Chunk Ncount v_netEndForce
  9 42 -0.619523
  10 42 0.0852627
  11 42 -0.803328
  12 42 0.270978
  13 42 -0.159141
  14 42 -0.823559
  15 42 -1.20119
  16 42 4.20007
  17 42 -0.765203
  18 42 -1.78833
  19 42 0.964269
  20 42 0.720387
55400 20 840
  1 42 0.088472
  2 42 1.40556
  3 42 0.956088
  4 42 -0.66044
  5 42 -0.988151
  6 42 -0.0036202
  7 42 0.359962
  8 42 -0.00410508
  9 42 -2.15948
  10 42 -0.923086
  11 42 -0.816279
  12 42 -0.104076
  13 42 0.836754
  14 42 -0.144947
  15 42 0.907902
  16 42 -0.972432
  17 42 -0.55654
  18 42 -0.026079
  19 42 -2.39967
  20 42 -0.871753
55500 20 840
  1 42 1.54594
  2 42 0.315506
  3 42 -1.68252
  4 42 -0.382069
  5 42 -1.04862
  6 42 -0.160249
  7 42 0.418364
  8 42 0.0582872
  9 42 -0.545006
  10 42 -0.876306
  11 42 -0.507314
  12 42 -0.0719376
  13 42 -0.202829
  14 42 0.133613
  15 42 -0.688831
  16 42 0.691874
  17 42 0.19268
  18 42 -0.969544
  19 42 -0.686487
  20 42 2.57507
55600 20 840
  1 42 0.156264
  2 42 -0.918914
  3 42 -0.174652
  4 42 -1.27195
  5 42 -1.13687
  6 42 1.59374
  7 42 -0.507053
  8 42 0.245068
  9 42 0.551413
  10 42 0.408161
  11 42 -0.647859
  12 42 0.584724
  13 42 -0.241753
  14 42 0.438968
  15 42 -0.157866
  16 42 0.375691
  17 42 0.0033252
  18 42 2.14451
  19 42 -0.450007
  20 42 -0.222689
55700 20 840
  1 42 0.31496
  2 42 0.61549
  3 42 -1.28616
  4 42 0.0477237
  5 42 0.275072
  6 42 1.39178
  7 42 0.0514734
  8 42 1.84297
  9 42 -1.87071
  10 42 0.386798
  11 42 -1.28708
  12 42 -0.238914
  13 42 -1.01199
  14 42 -0.113913
  15 42 0.745355
  16 42 -1.45984
  17 42 -0.792466
  18 42 -0.0608471
  19 42 -1.34982
  20 42 0.36724
55800 20 840
  1 42 -0.995231
  2 42 0.454961
  3 42 -0.297894
  4 42 -0.61671
  5 42 0.113791
  6 42 0.226502
  7 42 -0.149197
  8 42 0.161292
  9 42 -0.938623
  10 42 0.926433
  11 42 1.00769
  12 42 -0.324528
  13 42 0.11549
  14 42 -0.216646
  15 42 -1.55141
  16 42 0.303352
  17 42 -0.503335
  18 42 -1.19792
  19 42 0.477135
  20 42 1.15693
55900 20 840
  1 42 -0.234669
  2 42 0.927253
  3 42 -1.22454
  4 42 -0.495972
  5 42 -2.56582
  6 42 1.29317
  7 42 0.0346402
  8 42 -0.123673
  9 42 -1.05462
  10 42 -0.5114
  11 42 0.362671
  12 42 -0.750475
  13 42 -2.44814
  14 42 -0.82936
  15 42 -0.605051
  16 42 -0.241807
  17 42 -2.45222
  18 42 -0.256192
  19 42 1.1341
  20 42 0.0136551
56000 20 840
  1 42 -1.63096
  2 42 0.135017
  3 42 2.42294
  4 42 -0.193035
  5 42 -2.39989
  6 42 -0.398508
  7 42 -1.81913
  8 42 -0.794462
  9 42 -0.511608
  10 42 -0.513142
  11 42 1.02217
  12 42 -0.353532
  13 42 -1.06209
  14 42 -0.657772
  15 42 -0.0460236
  16 42 -1.176
  17 42 -0.414462
  18 42 0.960927
  19 42 0.869975
  20 42 0.4037
56100 20 840
  1 42 -1.26648
  2 42 0.0986287
  3 42 0.707966
  4 42 -0.167291
  5 42 0.282473
  6 42 -1.30969
  7 42 -1.57213
  8 42 -0.295238
  9 42 1.99775
  10 42 0.778575
  11 42 -0.0822351
  12 42 0.269161
  13 42 -0.0198878
  14 42 -0.16732
  15 42 -1.0336
  16 42 1.6095
  17 42 -2.10166
  18 42 0.727871
  19 42 -1.41923
  20 42 -1.64659
56200 20 840
  1 42 -1.35698
  2 42 -0.54213
  3 42 0.659645
  4 42 -0.101281
  5 42 -1.27459
  6 42 -1.94975
  7 42 0.105097
  8 42 0.870986
  9 42 0.520105
  10 42 0.297869
  11 42 -1.92433
  12 42 -0.496311
  13 42 -0.869267
  14 42 -0.278316
  15 42 0.250872
  16 42 -0.559256
  17 42 0.478824
  18 42 0.0602522
  19 42 2.49259
  20 42 0.444186
56300 20 840
  1 42 -0.694483
  2 42 -0.0512057
  3 42 0.221204
  4 42 0.881165
  5 42 -0.357567
  6 42 1.68999
  7 42 0.781946
  8 42 -0.767239
  9 42 0.462673
  10 42 -0.662803
  11 42 0.663332
  12 42 0.935644
  13 42 -0.999781
  14 42 0.317258
  15 42 -2.4532
  16 42 -0.325312
  17 42 0.0442856
  18 42 -0.236028
  19 42 0.477884
  20 42 0.293638
56400 20 840
  1 42 -2.56955
  2 42 0.699069
  3 42 -1.99944
  4 42 -0.209376
  5 42 -1.70669
  6 42 0.924512
  7 42 0.158245
  8 42 -0.549623
  9 42 0.454445
  10 42 -0.352369
  11 42 1.14688
  12 42 0.197138
  13 42 0.34584
  14 42 0.347356
  15 42 1.25778
  16 42 0.510382
  17 42 0.721009
  18 42 -0.396846
  19 42 0.221441
  20 42 -1.05145
56500 20 840
  1 42 0.643323
  2 42 -0.735838
  3 42 -0.264189
  4 42 0.147022
  5 42 0.461581
  6 42 0.677262
  7 42 -2.2183
  8 42 -1.08226
  9 42 -0.0586577
  10 42 0.113843
  11 42 2.21169
  12 42 0.819746
  13 42 -1.02723
  14 42 -0.469322
  15 42 1.04125
  16 42 2.69063
  17 42 0.0231749
  18 42 0.106489
  19 42 -0.354288
  20 42 1.1257
56600 20 840
  1 42 0.138216
  2 42 -0.698351
  3 42 -0.0685296
  4 42 0.224487
  5 42 1.64024
  6 42 0.488441
  7 42 -0.371791
  8 42 -0.454209
  9 42 0.45418
  10 42 -0.687227
  11 42 1.03334
  12 42 0.87731
  13 42 -0.157514
  14 42 -1.15334
  15 42 0.790185
  16 42 -1.68316
  17 42 -0.53975
  18 42 0.574709
  19 42 -0.300573
  20 42 -1.15998
56700 20 840
  1 42 2.27171
  2 42 0.598076
  3 42 -0.658655
  4 42 0.922905
  5 42 0.300588
  6 42 -0.0702399
  7 42 -0.137202
  8 42 0.606642
  9 42 -1.49752
  10 42 -0.0616678
  11 42 0.652281
  12 42 0.585216
  13 42 -0.265586
  14 42 0.644396
  15 42 0.43641
  16 42 -0.593739
  17 42 -0.820674
  18 42 -0.884853
  19 42 -0.41089
  20 42 -0.954711
56800 20 840
  1 42 0.810245
  2 42 -0.0792105
  3 42 0.71269
  4 42 0.808704
  5 42 -0.485821
  6 42 -0.52405
  7 42 1.06159
  8 42 -1.05174
  9 42 -1.33621
  10 42 0.934333
  11 42 0.0924618
  12 42 0.989906
  13 42 1.18288
  14 42 0.210346
  15 42 -1.1199
  16 42 -0.734383
  17 42 0.820888
  18 42 0.834518
  19 42 0.143938
  20 42 0.458946
56900 20 840
  1 42 0.650356
  2 42 0.574359
  3 42 2.38085
  4 42 0.357969
  5 42 0.435162
  6 42 -1.59777
  7 42 0.323894
  8 42 -0.0875726
  9 42 -1.96625
  10 42 -0.218523
  11 42 -0.0175633
  12 42 -1.35199
  13 42 -0.417902
  14 42 0.40945
  15 42 -0.928899
  16 42 -1.71372
  17 42 0.129464
  18 42 -0.076221
  19 42 0.110428
  20 42 0.369877
57000 20 840
  1 42 1.04321
  2 42 -1.31988
  3 42 0.826115
  4 42 0.247381
  5 42 0.407428
  6 42 -1.21103
  7 42 -0.638233
  8 42 -0.679179
  9 42 -0.684505
  10 42 0.237165
  11 42 1.04216
  12 42 -1.56855
  13 42 0.129958
  14 42 0.211178
  15 42 0.356475
  16 42 2.15836
  17 42 1.4551
  18 42 -0.244813
  19 42 0.576431
  20 42 0.741176
57100 20 840
  1 42 2.10612
  2 42 -0.679826
  3 42 1.1679
  4 42 -0.46782
  5 42 0.616403
  6 42 -0.97203
  7 42 0.441192
  8 42 -0.678397
  9 42 0.4161
  10 42 0.843725
  11 42 -0.624415
  12 42 -0.149973
  13 42 -0.613691
  14 42 0.112576
  15 42 0.716003
  16 42 1.31354
  17 42 0.0264047
  18 42 0.82073
  19 42 -0.693323
  20 42 0.0697068
57200 20 840
  1 42 0.586871
  2 42 -1.81162
  3 42 0.265286
  4 42 -0.549661
  5 42 -0.68536
  6 42 -0.0141039
  7 42 0.196155
  8 42 1.48579
  9 42 -0.227468
  10 42 -0.625288
  11 42 -1.44911
  12 42 0.397774
  13 42 0.416782
  14 42 0.0242815
  15 42 2.04442
  16 42 0.142467
  17 42 0.737494
  18 42 -0.413523
  19 42 2.26721
  20 42 -0.0416029
57300 20 840
  1 42 0.431136
  2 42 -0.419774
  3 42 0.115445
  4 42 1.26595
  5 42 0.66648
  6 42 1.0995
  7 42 -0.23838
  8 42 0.320813
  9 42 0.143453
  10 42 -1.22627
  11 42 -0.339509
  12 42 1.29127
  13 42 0.687958
  14 42 0.155821
  15 42 -1.10019
  16 42 0.41346
  17 42 -0.449245
  18 42 0.159264
  19 42 -0.647595
  20 42 -1.24886
57400 20 840
  1 42 -1.09876
  2 42 -0.120169
  3 42 0.479503
  4 42 -0.0267177
  5 42 -0.0433464
  6 42 -0.563954
  7 42 -1.03503
  8 42 -0.476106
  9 42 0.538712
  10 42 0.267108
  11 42 -0.960075
  12 42 -0.213452
  13 42 -0.788848
  14 42 -0.0254275
  15 42 0.670008
  16 42 1.06735
  17 42 1.63615
  18 42 1.07756
  19 42 0.095884
  20 42 1.84545
57500 20 840
  1 42 -0.0866116
  2 42 -0.615788
  3 42 0.48231
  4 42 -0.226975
  5 42 1.20565
  6 42 0.669453
  7 42 0.300094
  8 42 -0.160889
  9 42 0.501556
  10 42 1.62413
  11 42 -0.168834
  12 42 0.130142
  13 42 -0.404941
  14 42 -0.323571
  15 42 0.0171239
  16 42 -0.884064
  17 42 0.963565
  18 42 0.794718
  19 42 0.850409
  20 42 1.74416
57600 20 840
  1 42 -2.36777
  2 42 0.491205
  3 42 -2.3015
  4 42 -0.962277
  5 42 0.465376
  6 42 -0.317918
  7 42 -1.4139
  8 42 0.999136
  9 42 0.316126
  10 42 -0.040149
  11 42 0.240557
  12 42 -1.90218
  13 42 0.638299
  14 42 -0.855809
  15 42 -0.867536
  16 42 2.00238
  17 42 -0.582954
  18 42 0.428757
  19 42 -0.234339
  20 42 -2.86661
57700 20 840
  1 42 0.632227
  2 42 0.702436
  3 42 -0.40001
  4 42 0.694928
  5 42 -1.3435
  6 42 -0.0855746
  7 42 -0.0666398
  8 42 0.585549
  9 42 0.122089
  10 42 -0.512853
  11 42 0.476127
  12 42 -0.0924172
  13 42 0.620397
  14 42 0.214407
  15 42 -0.147328
  16 42 0.790181
  17 42 -1.30524
  18 42 -0.503903
  19 42 -0.784094
  20 42 0.441888
57800 20 840
  1 42 -2.37175
  2 42 1.09187
  3 42 0.873346
  4 42 1.03599
  5 42 -0.598804
  6 42 -0.917778
  7 42 -0.0534306
  8 42 -0.91387
  9 42 0.954292
  10 42 -1.05106
  11 42 0.0184606
  12 42 -0.831372
  13 42 0.763648
  14 42 -0.468787
  15 42 -0.30208
  16 42 -1.45097
  17 42 0.751888
  18 42 0.5086
  19 42 0.231326
  20 42 -1.42104
57900 20 840
  1 42 0.486921
  2 42 0.57973
  3 42 0.875628
  4 42 0.189946
  5 42 0.144024
  6 42 -0.49352
  7 42 0.199948
  8 42 -0.167543
  9 42 -1.42685
  10 42 -0.87817
  11 42 -0.921351
  12 42 -2.24269
  13 42 -1.16297
  14 42 0.0435049
  15 42 -0.814681
  16 42 -0.375185
  17 42 -0.761041
  18 42 -0.651573
  19 42 -0.00774164
  20 42 0.721965
58000 20 840
  1 42 0.536779
  2 42 -0.841999
  3 42 -0.214065
  4 42 0.20228
  5 42 -0.415931
  6 42 -0.0209049
  7 42 1.54649
  8 42 -0.451923
  9 42 -1.56297
  10 42 0.843838
  11 42 -0.0431033
  12 42 0.132069
  13 42 0.57524
  14 42 0.75233
  15 42 0.17098
  16 42 1.06543
  17 42 0.647002
  18 42 -1.25353
  19 42 -0.142759
  20 42 1.52564
58100 20 840
  1 42 0.372641
  2 42 0.821218
  3 42 0.522968
  4 42 -0.77728
  5 42 1.53804
  6 42 0.254374
  7 42 1.35749
  8 42 -0.996731
  9 42 -0.366691
  10 42 0.892135
  11 42 -1.8599
  12 42 2.31076
  13 42 0.550364
  14 42 0.139881
  15 42 -0.932328
  16 42 -0.307788
  17 42 -0.539867
  18 42 -0.112272
  19 42 -0.203238
  20 42 -0.978832
58200 20 840
  1 42 -1.61032
  2 42 -0.223624
  3 42 -1.35019
  4 42 0.321155
  5 42 0.125619
  6 42 0.706077
  7 42 0.4896
  8 42 -0.55407
  9 42 0.241042
  10 42 -0.479185
  11 42 0.592086
  12 42 0.0836805
  13 42 -0.390083
  14 42 -0.648303
  15 42 0.0723276
  16 42 1.23714
  17 42 0.287003
  18 42 -1.98517
  19 42 1.92233
  20 42 0.664784
58300 20 840
  1 42 0.724073
  2 42 1.58009
  3 42 -1.93703
  4 42 0.334137
  5 42 -0.49496
  6 42 0.835826
  7 42 -0.601298
  8 42 -0.88219
  9 42 1.04424
  10 42 -0.296651
  11 42 1.20674
  12 42 0.365401
  13 42 0.248976
  14 42 -0.424416
  15 42 -0.71179
  16 42 0.871238
  17 42 -0.468165
  18 42 0.140232
  19 42 -0.123318
  20 42 1.45181
58400 20 840
  1 42 -0.751535
  2 42 -0.889667
  3 42 -0.103618
  4 42 -1.37175
  5 42 -1.38585
  6 42 -0.0866581
  7 42 -0.558015
  8 42 -0.152713
  9 42 -1.17919
  10 42 -0.345582
  11 42 -0.728165
  12 42 1.23109
  13 42 0.0234404
  14 42 -0.362584
  15 42 0.809214
  16 42 -0.812949
  17 42 0.8149
  18 42 0.746072
  19 42 -1.03232
  20 42 0.964808
58500 20 840
  1 42 0.246981
  2 42 -1.34518
  3 42 0.0489505
  4 42 0.771282
  5 42 0.72685
  6 42 -0.29766
  7 42 -0.20572
  8 42 0.935278
  9 42 -0.498548
  10 42 1.61528
  11 42 0.554355
  12 42 1.00686
  13 42 -0.129481
  14 42 -0.614866
  15 42 -0.540704
  16 42 0.905881
  17 42 -0.958281
  18 42 0.0950782
  19 42 0.224594
  20 42 0.635797
58600 20 840
  1 42 -0.511415
  2 42 0.504531
  3 42 0.514026
  4 42 0.218877
  5 42 0.129354
  6 42 -0.88823
  7 42 -0.242727
  8 42 1.14684
  9 42 -1.02606
  10 42 -0.0740289
  11 42 -0.206422
  12 42 -1.77407
  13 42 -0.247722
  14 42 -0.238711
  15 42 -0.624168
  16 42 1.32695
  17 42 -0.970683
  18 42 0.149548
  19 42 1.76631
  20 42 -0.245752
58700 20 840
  1 42 0.790165
  2 42 0.702812
  3 42 1.62954
  4 42 0.312036
  5 42 -0.897688
  6 42 0.21769
  7 42 0.70445
  8 42 -0.150954
  9 42 -0.955205
  10 42 0.780839
  11 42 -0.0456703
  12 42 -0.463696
  13 42 0.247481
  14 42 0.896935
  15 42 0.06186
  16 42 -0.548435
  17 42 0.147955
  18 42 0.894709
  19 42 -1.0277
  20 42 -0.293189
58800 20 840
  1 42 -0.492569
  2 42 -0.172804
  3 42 -2.29464
  4 42 -0.192097
  5 42 -0.641074
  6 42 -0.135833
  7 42 0.524788
  8 42 -0.733609
  9 42 1.32569
  10 42 0.580411
  11 42 -0.41582
  12 42 -1.12604
  13 42 0.575406
  14 42 0.700775
  15 42 -0.574332
  16 42 -0.272235
  17 42 0.820464
  18 42 0.748514
  19 42 -0.209
  20 42 -0.446699
58900 20 840
  1 42 0.631905
  2 42 -0.473786
  3 42 0.187701
  4 42 0.0645733
  5 42 0.173348
  6 42 0.290185
  7 42 -0.888701
  8 42 -0.718253
  9 42 0.143966
  10 42 -0.72231
  11 42 0.74824
  12 42 -1.03893
  13 42 -0.742969
  14 42 1.2016
  15 42 -0.336002
  16 42 0.126649
  17 42 -1.56513
  18 42 -0.450383
  19 42 1.54701
  20 42 -0.122024
59000 20 840
  1 42 0.0608239
  2 42 -0.898434
  3 42 -1.04056
  4 42 0.284206
  5 42 0.833106
  6 42 0.17165
  7 42 -0.428648
  8 42 -1.2086
  9 42 1.53882
  10 42 -0.125528
  11 42 -0.378112
  12 42 1.05306
  13 42 0.30645
  14 42 0.64399
  15 42 1.53541
  16 42 0.678769
  17 42 0.11389
  18 42 -0.0279161
  19 42 1.17502
  20 42 -0.916732
59100 20 840
  1 42 0.483006
  2 42 -0.918537
  3 42 0.823649
  4 42 -0.0612531
  5 42 1.56894
  6 42 0.0302573
  7 42 0.90446
  8 42 0.223868
  9 42 -0.658842
  10 42 -0.849763
  11 42 -3.06656
  12 42 1.02019
  13 42 -0.293113
  14 42 0.439399
  15 42 0.17765
  16 42 -0.07114
  17 42 -0.436285
  18 42 -0.821424
  19 42 0.477371
  20 42 -0.323052
59200 20 840
  1 42 0.417947
  2 42 -1.14913
  3 42 -2.44789
  4 42 0.016625
  5 42 -0.224005
  6 42 -0.63856
  7 42 -0.491234
  8 42 0.740297
  9 42 -0.615904
  10 42 0.119036
  11 42 2.35166
  12 42 -1.05259
  13 42 -0.148238
  14 42 0.604536
  15 42 0.43766
  16 42 0.843286
  17 42 -0.00941955
  18 42 -1.29039
  19 42 1.1764
  20 42 1.42049
59300 20 840
  1 42 0.478228
  2 42 0.271436
  3 42 2.61805
  4 42 -0.566617
  5 42 -0.105187
  6 42 -0.459001
  7 42 -1.99183
  8 42 0.0121616
  9 42 0.504973
  10 42 0.419864
  11 42 1.57263
  12 42 1.23818
  13 42 -0.0177169
  14 42 0.127519
  15 42 0.290773
  16 42 -0.493471
  17 42 0.529012
  18 42 1.42876
  19 42 -1.41707
  20 42 -0.403449
59400 20 840
  1 42 -2.11982
  2 42 -0.579693
  3 42 1.79922
  4 42 -0.369357
  5 42 -0.0327921
  6 42 -0.725362
  7 42 -0.470247
  8 42 -0.174685
  9 42 -0.66812
  10 42 -0.245516
  11 42 2.58286
  12 42 0.691884
  13 42 0.466722
  14 42 -0.602606
  15 42 1.25376
  16 42 -0.521296
  17 42 0.819438
  18 42 0.695369
  19 42 -0.550405
  20 42 0.458422
59500 20 840
  1 42 1.60081
  2 42 -0.571307
  3 42 -0.508823
  4 42 0.964877
  5 42 0.428018
  6 42 -1.21035
  7 42 -0.0570767
  8 42 0.503188
  9 42 1.7031
  10 42 1.32592
  11 42 1.9387
  12 42 -0.413882
  13 42 -0.690281
  14 42 -0.372376
  15 42 0.0871012
  16 42 -0.139087
  17 42 -0.209669
  18 42 -0.240238
  19 42 0.019689
  20 42 0.431018
59600 20 840
  1 42 -0.263253
  2 42 1.29355
  3 42 0.85144
  4 42 -0.221734
  5 42 -0.603002
  6 42 0.337631
  7 42 0.477392
  8 42 -0.713751
  9 42 -0.902284
  10 42 -1.36045
  11 42 -0.93164
  12 42 -0.68683
  13 42 -0.222878
  14 42 0.488852
  15 42 0.349613
  16 42 -1.49814
  17 42 0.318467
  18 42 0.123851
  19 42 0.635824
  20 42 -0.865589
59700 20 840
  1 42 1.21194
  2 42 1.38739
  3 42 -1.34381
  4 42 1.32793
  5 42 0.175215
  6 42 1.60679
  7 42 0.990024
  8 42 -1.6646
  9 42 -2.05277
  10 42 0.183455
  11 42 -0.45517
  12 42 1.81993
  13 42 0.600814
  14 42 1.30583
  15 42 0.0842174
  16 42 0.0715496
  17 42 0.0797052
  18 42 -0.248112
  19 42 -0.324099
  20 42 -0.444935
59800 20 840
  1 42 -0.465291
  2 42 -0.211168
  3 42 -0.246214
  4 42 1.25679
  5 42 1.09288
  6 42 -0.76628
  7 42 0.0967711
  8 42 -1.84034
  9 42 -0.142349
  10 42 0.0263799
  11 42 -1.41768
  12 42 -0.708093
  13 42 0.078379
  14 42 0.246931
  15 42 -0.31695
  16 42 -0.426592
  17 42 0.474811
  18 42 0.141369
  19 42 1.15977
  20 42 -0.141223
59900 20 840
  1 42 0.624616
  2 42 -0.293281
  3 42 0.592901
  4 42 -0.0226348
  5 42 1.026
  6 42 0.438428
  7 42 -0.418387
  8 42 -0.761168
  9 42 -0.263655
  10 42 0.712975
  11 42 0.282912
  12 42 -0.258653
  13 42 -0.291918
  14 42 0.306642
  15 42 0.466552
  16 42 0.310417
  17 42 -0.422357
  18 42 0.0462429
  19 42 0.903698
  20 42 0.9835
60000 20 840
  1 42 -0.255374
  2 42 0.335424
  3 42 -1.10721
  4 42 -0.29622
  5 42 1.37445
  6 42 0.0517898
  7 42 0.076298
  8 42 -0.637195
  9 42 1.34764
  10 42 -0.122955
  11 42 -0.760221
  12 42 0.476896
  13 42 0.83478
  14 42 -0.242259
  15 42 0.875158
  16 42 -0.436651
  17 42 1.5272
  18 42 0.482644
  19 42 0.174561
  20 42 -0.476719
60100 20 840
  1 42 -0.0987045
  2 42 1.1883
  3 42 -2.15162
  4 42 -1.32155
  5 42 -0.390966
  6 42 -0.0828746
  7 42 0.800535
  8 42 0.622319
  9 42 -0.664086
  10 42 -1.15992
  11 42 -0.865646
  12 42 0.541094
  13 42 -0.032305
  14 42 -0.81058
  15 42 -0.359491
  16 42 -0.428275
  17 42 -0.407156
  18 42 -0.448352
  19 42 -0.532735
  20 42 0.119479
60200 20 840
  1 42 0.105028
  2 42 0.288835
  3 42 -0.362429
  4 42 -0.407346
  5 42 -0.135529
  6 42 -0.552124
  7 42 0.227914
  8 42 0.67392
  9 42 0.378923
  10 42 0.17384
  11 42 0.822785
  12 42 -0.615411
  13 42 -0.708841
  14 42 -1.53216
  15 42 -0.0474138
  16 42 0.330713
  17 42 -0.468735
  18 42 0.341897
  19 42 -0.120982
  20 42 0.986198
60300 20 840
  1 42 1.22131
  2 42 0.96797
  3 42 0.146271
  4 42 0.336236
  5 42 1.7896
  6 42 -0.638403
  7 42 -0.386561
  8 42 0.0760167
  9 42 -0.469023
  10 42 0.212167
  11 42 -1.40446
  12 42 0.36072
  13 42 -0.346478
  14 42 -1.36242
  15 42 -0.37601
  16 42 -0.352179
  17 42 0.41064
  18 42 1.64443
  19 42 -1.64368
  20 42 -0.840577
60400 20 840
  1 42 0.0220264
  2 42 0.584178
  3 42 0.112148
  4 42 -0.228671
  5 42 -0.081848
  6 42 0.191396
  7 42 0.167587
  8 42 1.08935
  9 42 -1.91728
  10 42 0.426559
  11 42 0.464228
  12 42 -1.41015
  13 42 -0.846759
  14 42 -0.504559
  15 42 0.216464
  16 42 -0.00602566
  17 42 0.419787
  18 42 -0.0974949
  19 42 -0.724894
  20 42 1.20189
60500 20 840
  1 42 0.977309
  2 42 1.48514
  3 42 -0.960979
  4 42 0.447168
  5 42 -1.3451
  6 42 0.97896
  7 42 0.738635
  8 42 1.09558
  9 42 -0.0366945
  10 42 0.939658
  11 42 0.310567
  12 42 -0.871575
  13 42 -0.256875
  14 42 -0.58406
  15 42 -0.983963
  16 42 0.531952
  17 42 -0.719202
  18 42 -0.202917
  19 42 -0.107965
  20 42 -0.0573709
60600 20 840
  1 42 -0.831676
  2 42 1.53783
  3 42 0.882173
  4 42 0.0265069
  5 42 -0.25989
  6 42 3.249
  7 42 0.101267
  8 42 -0.0994865
  9 42 -0.703029
  10 42 -1.74824
  11 42 -1.08234
  12 42 -0.487287
  13 42 0.807218
  14 42 0.0339108
  15 42 -0.35222
  16 42 0.100741
  17 42 -1.09413
  18 42 0.406811
  19 42 0.480946
  20 42 -0.149408
60700 20 840
  1 42 0.149251
  2 42 0.568572
  3 42 0.699429
  4 42 0.344063
  5 42 1.03574
  6 42 1.42534
  7 42 -0.850275
  8 42 -0.428147
  9 42 -0.437212
  10 42 0.491253
  11 42 0.603215
  12 42 -0.370748
  13 42 0.415488
  14 42 -0.665322
  15 42 -0.932909
  16 42 0.237337
  17 42 -0.757252
  18 42 -0.7747
  19 42 -0.123671
  20 42 1.12437
60800 20 840
  1 42 -0.520026
  2 42 -0.039516
  3 42 0.807641
  4 42 -0.639505
  5 42 -0.295221
  6 42 -0.319892
  7 42 0.708816
  8 42 -0.35771
  9 42 0.716041
  10 42 0.0443426
  11 42 -1.46223
  12 42 -1.64358
  13 42 -0.333954
  14 42 -0.821508
  15 42 -0.889561
  16 42 -0.713244
  17 42 -0.132673
  18 42 -0.859187
  19 42 1.61166
  20 42 -0.337025
60900 20 840
  1 42 0.0224566
  2 42 -1.04977
  3 42 1.16551
  4 42 -0.540722
  5 42 -0.0242611
  6 42 0.783686
  7 42 1.0251
  8 42 -0.000962893
  9 42 -2.13235
  10 42 0.808088
  11 42 -1.70422
  12 42 1.44371
  13 42 0.150908
  14 42 -0.0783814
  15 42 -0.307387
  16 42 0.216957
  17 42 -1.09337
  18 42 -1.14293
  19 42 0.411649
  20 42 -1.48283
61000 20 840
  1 42 -0.687205
  2 42 0.160154
  3 42 0.026984
  4 42 0.171479
  5 42 0.980732
  6 42 -1.497
  7 42 0.871343
  8 42 0.0312143
  9 42 -0.373792
  10 42 0.516623
  11 42 0.329984
  12 42 0.837212
  13 42 0.665572
  14 42 -0.525346
  15 42 -0.784541
  16 42 1.11164
  17 42 -0.555762
  18 42 -0.512253
  19 42 -0.847615
  20 42 -1.13831
61100 20 840
  1 42 0.117406
  2 42 0.451752
  3 42 -0.650869
  4 42 -1.13158
  5 42 -1.05846
  6 42 -1.13866
  7 42 -0.127316
  8 42 -0.0125638
  9 42 -0.463265
  10 42 -0.94568
  11 42 0.384819
  12 42 0.0185026
  13 42 -0.0434708
  14 42 -0.168219
  15 42 -0.790862
  16 42 1.8209
  17 42 -0.752114
  18 42 0.0209522
  19 42 -1.06537
  20 42 1.26887
61200 20 840
  1 42 -0.270538
  2 42 0.51865
  3 42 -0.152346
  4 42 -0.134153
  5 42 -1.91848
  6 42 -0.521544
  7 42 -0.0173899
  8 42 -0.028704
  9 42 0.749192
  10 42 -0.329252
  11 42 0.61759
  12 42 -0.908648
  13 42 -0.266578
  14 42 -0.241274
  15 42 0.0832321
  16 42 0.168613
  17 42 0.574559
  18 42 1.08468
  19 42 0.707886
  20 42 1.63387
61300 20 840
  1 42 0.228731
  2 42 0.605035
  3 42 -0.741347
  4 42 0.666197
  5 42 -0.972172
  6 42 -0.819451
  7 42 -1.44123
  8 42 -0.159037
  9 42 0.297687
  10 42 -0.687003
  11 42 0.49853
  12 42 1.60782
  13 42 0.0505963
  14 42 0.547755
  15 42 -0.373893
  16 42 -0.926396
  17 42 0.60659
  18 42 0.722118
  19 42 -1.367
  20 42 -1.92439
61400 20 840
  1 42 -0.369076
  2 42 -1.1811
  3 42 -0.147238
  4 42 0.840989
  5 42 -0.788869
  6 42 -0.0733527
  7 42 -0.334145
  8 42 0.254583
  9 42 0.60646
  10 42 -0.0474073
  11 42 0.196965
  12 42 1.33906
  13 42 -0.0588093
  14 42 0.596026
  15 42 -0.19029
  16 42 -0.852573
  17 42 -0.301105
  18 42 -0.909732
  19 42 0.511967
  20 42 0.629009
61500 20 840
  1 42 0.773468
  2 42 -0.859815
  3 42 0.842616
  4 42 1.2108
  5 42 0.60846
  6 42 0.771753
  7 42 1.09844
  8 42 -0.154721
  9 42 0.582711
  10 42 -0.418979
  11 42 -0.0507493
  12 42 1.04914
  13 42 -1.13776
  14 42 -0.199837
  15 42 -1.05251
  16 42 0.316405
  17 42 0.0460307
  18 42 -0.129507
  19 42 1.43676
  20 42 -1.34029
61600 20 840
  1 42 0.51507
  2 42 -0.915065
  3 42 0.900251
  4 42 0.738512
  5 42 0.470705
  6 42 0.931347
  7 42 0.25821
  8 42 -1.36248
  9 42 -2.02496
  10 42 -0.663271
  11 42 -0.819017
  12 42 -0.327686
  13 42 0.308482
  14 42 1.19632
  15 42 0.16189
  16 42 -0.459956
  17 42 0.285277
  18 42 -0.523648
  19 42 -0.344843
  20 42 0.703035
61700 20 840
  1 42 1.23865
  2 42 -0.77664
