# Chunk-averaged data for fix tensions and group all
# Timestep Number-of-chunks Total-count
# Chunk Ncount v_netTension
  8 42 -0.92318
  9 42 0.643051
  10 42 1.44919
  11 42 4.2072
  12 42 3.16658
  13 42 1.03043
  14 42 1.8822
  15 42 2.17399
  16 42 -0.440523
  17 42 -0.163879
  18 42 -0.369699
  19 42 -0.731517
  20 42 -1.05382
24100 20 840
  1 42 -1.35848
  2 42 -1.83741
  3 42 -0.498911
  4 42 1.05879
  5 42 0.654842
  6 42 -0.719809
  7 42 1.97138
  8 42 0.334301
  9 42 -0.609021
  10 42 -0.405299
  11 42 0.590731
  12 42 -0.715632
  13 42 -0.478093
  14 42 -1.61463
  15 42 3.57481
  16 42 1.32203
  17 42 -2.89387
  18 42 -1.36556
  19 42 0.555247
  20 42 0.960041
24200 20 840
  1 42 2.19468
  2 42 -1.54199
  3 42 -0.55707
  4 42 0.740254
  5 42 -2.40025
  6 42 -1.04834
  7 42 1.25139
  8 42 -0.348224
  9 42 0.606959
  10 42 0.705719
  11 42 -0.428545
  12 42 0.106627
  13 42 -0.152365
  14 42 -1.36901
  15 42 0.516104
  16 42 -2.32915
  17 42 -1.53288
  18 42 0.756853
  19 42 0.0814232
  20 42 -1.77068
24300 20 840
  1 42 0.819776
  2 42 1.52635
  3 42 1.98997
  4 42 -0.670688
  5 42 -3.06697
  6 42 -0.0148258
  7 42 -1.16753
  8 42 -0.204773
  9 42 -1.15241
  10 42 1.59908
  11 42 -0.513745
  12 42 -0.512366
  13 42 1.57279
  14 42 -1.77422
  15 42 0.981125
  16 42 -2.66949
  17 42 0.771825
  18 42 2.68611
  19 42 -1.62174
  20 42 -2.80847
24400 20 840
  1 42 -0.533652
  2 42 -0.710376
  3 42 -1.90543
  4 42 -1.44058
  5 42 1.97389
  6 42 -0.908699
  7 42 -1.91318
  8 42 0.750563
  9 42 1.33803
  10 42 0.846985
  11 42 -4.84017
  12 42 -2.4074
  13 42 1.59542
  14 42 -0.973597
  15 42 -2.59792
  16 42 0.377803
  17 42 0.851113
  18 42 -0.702302
  19 42 -0.985327
  20 42 -0.938805
24500 20 840
  1 42 -0.348572
  2 42 -1.4083
  3 42 0.664734
  4 42 -2.27693
  5 42 0.462607
  6 42 1.1755
  7 42 0.874622
  8 42 0.718915
  9 42 0.230715
  10 42 0.250281
  11 42 -2.50125
  12 42 -0.569752
  13 42 -0.0849054
  14 42 1.58055
  15 42 -0.618232
  16 42 1.51533
  17 42 0.0256443
  18 42 -1.37911
  19 42 0.204924
  20 42 0.616471
24600 20 840
  1 42 -0.944857
  2 42 -2.13825
  3 42 -4.24417
  4 42 -1.17664
  5 42 2.56562
  6 42 1.01826
  7 42 0.0274729
  8 42 -0.0700876
  9 42 -0.468586
  10 42 0.66475
  11 42 1.74065
  12 42 1.62723
  13 42 -1.87957
  14 42 3.50272
  15 42 3.73353
  16 42 -1.99039
  17 42 -1.59733
  18 42 -0.694842
  19 42 1.03166
  20 42 -2.29081
24700 20 840
  1 42 0.630183
  2 42 -0.320133
  3 42 -0.274029
  4 42 0.566285
  5 42 0.119338
  6 42 -0.933669
  7 42 -0.856542
  8 42 -0.663172
  9 42 -1.6618
  10 42 1.76165
  11 42 -0.675278
  12 42 0.259355
  13 42 0.942618
  14 42 -0.638641
  15 42 3.09164
  16 42 1.46904
  17 42 -2.75759
  18 42 -1.34087
  19 42 -0.0690491
  20 42 1.03109
24800 20 840
  1 42 0.415491
  2 42 -0.439423
  3 42 -0.778908
  4 42 -0.12379
  5 42 0.193971
  6 42 -0.656487
  7 42 -1.52945
  8 42 -1.0438
  9 42 -0.285829
  10 42 0.0394275
  11 42 -0.361377
  12 42 0.448682
  13 42 0.839453
  14 42 -1.93993
  15 42 -2.74558
  16 42 -1.03875
  17 42 -0.791646
  18 42 0.0783029
  19 42 -1.087
  20 42 -0.907568
24900 20 840
  1 42 -1.14461
  2 42 1.22439
  3 42 3.06434
  4 42 -1.52486
  5 42 1.37795
  6 42 1.61127
  7 42 -2.54658
  8 42 0.550626
  9 42 -0.662383
  10 42 0.169994
  11 42 0.759915
  12 42 -0.244318
  13 42 0.76724
  14 42 -2.1249
  15 42 2.77097
  16 42 -1.11755
  17 42 0.672472
  18 42 -0.0837035
  19 42 -1.41419
  20 42 0.486094
25000 20 840
  1 42 0.198874
  2 42 -1.94959
  3 42 -0.311228
  4 42 -0.993017
  5 42 0.955531
  6 42 -0.426733
  7 42 -3.06732
  8 42 0.466644
  9 42 0.450583
  10 42 0.713748
  11 42 -2.49996
  12 42 -0.925357
  13 42 -0.85156
  14 42 -1.37908
  15 42 1.75855
  16 42 1.94456
  17 42 0.423291
  18 42 -0.991256
  19 42 0.076474
  20 42 -1.88838
25100 20 840
  1 42 1.24671
  2 42 0.789086
  3 42 2.24975
  4 42 -0.852604
  5 42 -3.78154
  6 42 -0.789494
  7 42 -0.870121
  8 42 -0.855445
  9 42 -0.879251
  10 42 2.62152
  11 42 2.01884
  12 42 0.766967
  13 42 0.54217
  14 42 1.66688
  15 42 -1.78119
  16 42 0.786712
  17 42 0.368428
  18 42 -0.117098
  19 42 1.04258
  20 42 -1.63399
25200 20 840
  1 42 0.452137
  2 42 0.847334
  3 42 -3.90865
  4 42 -2.25807
  5 42 -0.403487
  6 42 0.131203
  7 42 -2.08187
  8 42 0.74719
  9 42 -1.51495
  10 42 0.836127
  11 42 1.13828
  12 42 0.199405
  13 42 -1.1908
  14 42 1.45124
  15 42 -1.61535
  16 42 -1.85529
  17 42 2.11279
  18 42 1.04078
  19 42 0.00583518
  20 42 -1.74349
25300 20 840
  1 42 -0.142399
  2 42 0.552089
  3 42 -0.0167082
  4 42 -0.614971
  5 42 3.59554
  6 42 -0.676503
  7 42 0.0753925
  8 42 0.0336254
  9 42 -0.626442
  10 42 -0.714612
  11 42 -1.26192
  12 42 -1.33454
  13 42 0.814037
  14 42 -2.4793
  15 42 -0.306592
  16 42 0.935465
  17 42 -0.294788
  18 42 0.230373
  19 42 -1.28184
  20 42 1.78478
25400 20 840
  1 42 -0.382965
  2 42 3.38354
  3 42 -1.2708
  4 42 -2.07742
  5 42 2.24686
  6 42 4.77783
  7 42 2.64749
  8 42 0.677093
  9 42 0.616744
  10 42 -1.72558
  11 42 -1.04766
  12 42 -0.0886272
  13 42 0.205245
  14 42 -0.617065
  15 42 0.308889
  16 42 0.783958
  17 42 -1.96912
  18 42 0.0844404
  19 42 1.8486
  20 42 0.32004
25500 20 840
  1 42 -0.312858
  2 42 0.00469767
  3 42 1.17234
  4 42 0.2187
  5 42 0.350081
  6 42 1.1321
  7 42 -0.658359
  8 42 -0.174097
  9 42 -1.35755
  10 42 -0.725184
  11 42 1.95963
  12 42 -0.590707
  13 42 -0.138198
  14 42 1.14472
  15 42 2.3405
  16 42 -1.07188
  17 42 -0.160146
  18 42 -1.84355
  19 42 1.70918
  20 42 -0.504102
25600 20 840
  1 42 -1.26834
  2 42 -2.71485
  3 42 0.153792
  4 42 2.03084
  5 42 -0.271851
  6 42 -0.652071
  7 42 -0.836886
  8 42 -1.45373
  9 42 -0.994384
  10 42 -1.40182
  11 42 -1.28518
  12 42 0.750792
  13 42 1.37767
  14 42 -1.42815
  15 42 -2.39775
  16 42 -1.3938
  17 42 -1.47867
  18 42 -2.27296
  19 42 1.56173
  20 42 -0.139958
25700 20 840
  1 42 0.219845
  2 42 -2.58294
  3 42 -1.9397
  4 42 0.718965
  5 42 -2.36137
  6 42 -0.0456451
  7 42 0.440804
  8 42 -0.0709465
  9 42 -0.680902
  10 42 -0.196282
  11 42 0.165377
  12 42 -0.271371
  13 42 0.780779
  14 42 -1.63856
  15 42 0.0117509
  16 42 -2.86814
  17 42 0.204502
  18 42 1.22188
  19 42 -2.06139
  20 42 2.08286
25800 20 840
  1 42 2.1317
  2 42 0.900481
  3 42 -0.179067
  4 42 -2.4575
  5 42 -1.32863
  6 42 1.39432
  7 42 1.66558
  8 42 -0.807717
  9 42 -0.0181642
  10 42 0.457608
  11 42 -1.97064
  12 42 0.196466
  13 42 -1.48843
  14 42 -1.27716
  15 42 0.340727
  16 42 -2.20413
  17 42 0.133241
  18 42 2.20631
  19 42 -1.31698
  20 42 -0.446537
25900 20 840
  1 42 0.934588
  2 42 0.744917
  3 42 -1.85378
  4 42 -1.09962
  5 42 0.294516
  6 42 -0.238052
  7 42 2.79779
  8 42 0.50869
  9 42 2.05983
  10 42 1.43854
  11 42 -0.578692
  12 42 -1.56272
  13 42 0.106779
  14 42 0.00379707
  15 42 -0.379783
  16 42 0.989022
  17 42 -0.649617
  18 42 0.315479
  19 42 -1.86825
  20 42 0.291299
26000 20 840
  1 42 -0.871131
  2 42 2.59188
  3 42 0.756407
  4 42 0.272607
  5 42 -2.36059
  6 42 -1.30892
  7 42 -0.68782
  8 42 -0.540166
  9 42 1.30577
  10 42 -2.0355
  11 42 0.863424
  12 42 0.528717
  13 42 -0.421232
  14 42 2.36792
  15 42 -1.69593
  16 42 0.263063
  17 42 -0.55173
  18 42 1.20646
  19 42 0.516667
  20 42 -2.55387
26100 20 840
  1 42 -1.18926
  2 42 -0.202892
  3 42 -0.298002
  4 42 1.65946
  5 42 -0.70287
  6 42 -1.42212
  7 42 2.56704
  8 42 -0.264529
  9 42 -1.1948
  10 42 -1.058
  11 42 1.39774
  12 42 -0.0438644
  13 42 -0.493888
  14 42 0.0945137
  15 42 -1.07366
  16 42 -0.537132
  17 42 0.795848
  18 42 -1.02967
  19 42 1.63451
  20 42 -0.205982
26200 20 840
  1 42 0.649871
  2 42 -0.00588122
  3 42 -2.56138
  4 42 1.05575
  5 42 0.629591
  6 42 0.179531
  7 42 0.0955152
  8 42 0.358733
  9 42 -0.573718
  10 42 0.258118
  11 42 -3.82166
  12 42 0.256325
  13 42 1.29614
  14 42 -1.26482
  15 42 -1.34341
  16 42 1.87048
  17 42 0.593528
  18 42 -0.16919
  19 42 0.0822807
  20 42 1.42704
26300 20 840
  1 42 1.45285
  2 42 0.232107
  3 42 -2.31817
  4 42 -2.52146
  5 42 -0.190924
  6 42 1.65538
  7 42 0.899222
  8 42 -0.219428
  9 42 0.248595
  10 42 2.09455
  11 42 2.2413
  12 42 1.42567
  13 42 1.59182
  14 42 1.74341
  15 42 1.41945
  16 42 -1.19414
  17 42 1.83569
  18 42 0.836194
  19 42 0.971209
  20 42 1.72033
26400 20 840
  1 42 -0.0827698
  2 42 -0.553725
  3 42 -1.47729
  4 42 -0.397954
  5 42 -0.441001
  6 42 2.82033
  7 42 -1.36655
  8 42 -1.36345
  9 42 -0.720173
  10 42 0.885373
  11 42 1.95694
  12 42 0.0315743
  13 42 -0.224413
  14 42 -0.135758
  15 42 0.0356799
  16 42 -1.65773
  17 42 -0.361405
  18 42 -1.2215
  19 42 1.98987
  20 42 -0.446005
26500 20 840
  1 42 -0.231823
  2 42 -1.65876
  3 42 -1.58971
  4 42 0.347772
  5 42 -1.99822
  6 42 0.0781985
  7 42 1.1238
  8 42 0.0435116
  9 42 -0.553231
  10 42 -0.781862
  11 42 0.757073
  12 42 -0.916134
  13 42 0.0320855
  14 42 -1.57712
  15 42 1.32335
  16 42 1.9586
  17 42 -2.37003
  18 42 -1.71028
  19 42 1.22279
  20 42 0.761962
26600 20 840
  1 42 -0.323198
  2 42 -0.553932
  3 42 0.0835337
  4 42 1.69624
  5 42 -2.68134
  6 42 0.9012
  7 42 1.73752
  8 42 -0.785243
  9 42 -1.00228
  10 42 -1.74967
  11 42 0.865163
  12 42 1.31778
  13 42 -2.47965
  14 42 0.174404
  15 42 -0.922298
  16 42 -1.11696
  17 42 -0.972796
  18 42 0.343066
  19 42 -1.07593
  20 42 -0.418297
26700 20 840
  1 42 0.0653961
  2 42 0.230755
  3 42 1.2184
  4 42 0.636763
  5 42 1.546
  6 42 0.110915
  7 42 1.88479
  8 42 1.09336
  9 42 0.955647
  10 42 0.613644
  11 42 1.15521
  12 42 -0.647591
  13 42 0.634699
  14 42 1.315
  15 42 1.42986
  16 42 -1.02371
  17 42 0.569848
  18 42 -2.04597
  19 42 -1.14368
  20 42 0.370479
26800 20 840
  1 42 0.144648
  2 42 -0.104486
  3 42 -2.14052
  4 42 0.594786
  5 42 -0.134643
  6 42 1.95339
  7 42 0.751036
  8 42 -0.645757
  9 42 3.29461
  10 42 -0.475833
  11 42 -3.31365
  12 42 -2.00411
  13 42 2.89221
  14 42 -2.56719
  15 42 -1.35072
  16 42 1.34943
  17 42 -0.0689634
  18 42 -2.50664
  19 42 -0.652402
  20 42 -1.64748
26900 20 840
  1 42 1.08185
  2 42 -2.38817
  3 42 -1.55114
  4 42 -2.22259
  5 42 -3.57861
  6 42 0.82177
  7 42 -0.663431
  8 42 -0.25966
  9 42 0.72613
  10 42 1.36653
  11 42 -1.40192
  12 42 -0.577562
  13 42 1.99887
  14 42 -1.59118
  15 42 0.920465
  16 42 -1.8223
  17 42 0.510176
  18 42 0.321998
  19 42 1.22781
  20 42 -2.36774
27000 20 840
  1 42 -2.25341
  2 42 -2.9862
  3 42 -1.84036
  4 42 -0.841127
  5 42 1.60166
  6 42 -2.86609
  7 42 0.164008
  8 42 -0.642304
  9 42 -0.715963
  10 42 1.74073
  11 42 0.671537
  12 42 2.4145
  13 42 -1.19849
  14 42 0.0178012
  15 42 -0.775802
  16 42 -0.1975
  17 42 0.84338
  18 42 -0.502453
  19 42 -0.0518522
  20 42 -0.571088
27100 20 840
  1 42 0.759181
  2 42 0.333279
  3 42 -1.81398
  4 42 -0.425602
  5 42 0.809683
  6 42 -1.95018
  7 42 -0.946049
  8 42 2.38797
  9 42 -1.22664
  10 42 -0.76413
  11 42 -0.36565
  12 42 -1.67804
  13 42 0.412994
  14 42 -0.198672
  15 42 0.443846
  16 42 2.10337
  17 42 -0.860213
  18 42 -0.979057
  19 42 0.616895
  20 42 1.15892
27200 20 840
  1 42 -1.33384
  2 42 1.09771
  3 42 -0.261456
  4 42 0.359361
  5 42 -1.22931
  6 42 -0.277923
  7 42 -0.307318
  8 42 -0.357837
  9 42 0.955746
  10 42 0.805811
  11 42 2.51228
  12 42 -0.261236
  13 42 -0.453336
  14 42 0.141588
  15 42 1.43357
  16 42 0.449912
  17 42 -1.76348
  18 42 -0.14974
  19 42 -1.81366
  20 42 -1.33702
27300 20 840
  1 42 -1.51327
  2 42 0.115743
  3 42 -0.565915
  4 42 0.901329
  5 42 -1.94721
  6 42 2.35093
  7 42 -1.11499
  8 42 0.0519225
  9 42 0.0595438
  10 42 1.86432
  11 42 -1.22516
  12 42 -1.68674
  13 42 0.288578
  14 42 -1.55027
  15 42 -0.73062
  16 42 -2.66583
  17 42 0.0371352
  18 42 -0.0397792
  19 42 -0.745129
  20 42 -0.0467419
27400 20 840
  1 42 0.365747
  2 42 -0.695046
  3 42 -2.27717
  4 42 -0.529359
  5 42 -1.46748
  6 42 -0.11802
  7 42 0.504678
  8 42 0.461789
  9 42 0.467814
  10 42 -1.94594
  11 42 -2.33234
  12 42 -1.64413
  13 42 1.26679
  14 42 -1.34974
  15 42 -2.07564
  16 42 1.65301
  17 42 -0.415239
  18 42 -0.102665
  19 42 -1.08614
  20 42 0.92164
27500 20 840
  1 42 1.39377
  2 42 -0.227691
  3 42 -4.43985
  4 42 -1.54054
  5 42 -4.80803
  6 42 1.75282
  7 42 -1.08116
  8 42 0.490157
  9 42 0.279028
  10 42 -1.01384
  11 42 -1.84833
  12 42 0.431148
  13 42 0.57174
  14 42 2.45492
  15 42 -0.765393
  16 42 -2.58624
  17 42 -0.255202
  18 42 0.473074
  19 42 0.425757
  20 42 -1.02513
27600 20 840
  1 42 1.09528
  2 42 -0.215353
  3 42 -1.76215
  4 42 -2.56087
  5 42 1.5195
  6 42 -2.9178
  7 42 -2.76309
  8 42 -0.909256
  9 42 -0.0596127
  10 42 1.16053
  11 42 -0.578074
  12 42 0.416617
  13 42 -0.479878
  14 42 -0.0397425
  15 42 0.563828
  16 42 2.24757
  17 42 -1.52535
  18 42 0.436054
  19 42 -4.00238
  20 42 -0.847327
27700 20 840
  1 42 -0.196506
  2 42 -0.422642
  3 42 0.360682
  4 42 0.497695
  5 42 -0.734774
  6 42 -0.247226
  7 42 -2.48573
  8 42 0.829646
  9 42 -0.442733
  10 42 1.42218
  11 42 -1.94964
  12 42 -1.04063
  13 42 0.307404
  14 42 -2.41761
  15 42 -0.568485
  16 42 0.626182
  17 42 -1.16891
  18 42 -2.14969
  19 42 0.518685
  20 42 2.42443
27800 20 840
  1 42 -0.786555
  2 42 1.19262
  3 42 2.98048
  4 42 0.830673
  5 42 -0.15437
  6 42 -0.137056
  7 42 1.3425
  8 42 0.426778
  9 42 -1.62461
  10 42 0.145674
  11 42 3.05371
  12 42 0.0383138
  13 42 -1.66041
  14 42 1.36766
  15 42 3.33826
  16 42 0.0475118
  17 42 -0.928882
  18 42 0.762623
  19 42 -1.39613
  20 42 -1.10315
27900 20 840
  1 42 -2.17437
  2 42 -0.0849972
  3 42 -3.34166
  4 42 0.140717
  5 42 0.839917
  6 42 2.27668
  7 42 1.81394
  8 42 -0.113536
  9 42 -2.19665
  10 42 -1.72948
  11 42 0.0749376
  12 42 -1.06675
  13 42 -2.27485
  14 42 -0.785442
  15 42 2.109
  16 42 -1.03475
  17 42 -0.378638
  18 42 0.366882
  19 42 -0.380275
  20 42 0.0491338
28000 20 840
  1 42 -0.40527
  2 42 1.88306
  3 42 -1.65051
  4 42 -0.587739
  5 42 -0.273164
  6 42 -1.11888
  7 42 -0.860555
  8 42 0.817987
  9 42 -1.10876
  10 42 -2.64749
  11 42 -2.28035
  12 42 0.460144
  13 42 -3.08156
  14 42 1.34885
  15 42 -2.09612
  16 42 2.1624
  17 42 -1.49992
  18 42 1.47892
  19 42 -1.02543
  20 42 -0.154825
28100 20 840
  1 42 1.07545
  2 42 -0.524355
  3 42 0.367101
  4 42 0.0709831
  5 42 -2.61449
  6 42 2.15289
  7 42 -2.94018
  8 42 -1.12225
  9 42 -1.17211
  10 42 0.206985
  11 42 -0.592612
  12 42 2.42589
  13 42 0.982134
  14 42 -0.390638
  15 42 -2.03179
  16 42 -1.40986
  17 42 1.39441
  18 42 -0.0569974
  19 42 0.826679
  20 42 0.732123
28200 20 840
  1 42 0.383798
  2 42 -1.62043
  3 42 1.84443
  4 42 1.32241
  5 42 -0.121374
  6 42 1.59073
  7 42 1.23627
  8 42 0.919304
  9 42 0.978291
  10 42 0.767048
  11 42 -2.04235
  12 42 0.577397
  13 42 0.423718
  14 42 -0.496878
  15 42 2.32514
  16 42 0.471303
  17 42 1.78432
  18 42 -2.33836
  19 42 -1.66127
  20 42 0.602207
28300 20 840
  1 42 0.766693
  2 42 -1.42333
  3 42 -0.707181
  4 42 0.525421
  5 42 -0.997561
  6 42 0.737098
  7 42 -0.570908
  8 42 2.70999
  9 42 1.01615
  10 42 -1.64266
  11 42 -0.640201
  12 42 0.129601
  13 42 1.24295
  14 42 1.12286
  15 42 -0.349001
  16 42 -0.372525
  17 42 0.166401
  18 42 1.42736
  19 42 0.480074
  20 42 -0.34964
28400 20 840
  1 42 -1.12011
  2 42 1.09782
  3 42 2.77322
  4 42 -1.10337
  5 42 0.806167
  6 42 -0.404043
  7 42 0.414399
  8 42 2.46686
  9 42 0.0652109
  10 42 -0.851229
  11 42 1.66319
  12 42 0.886613
  13 42 -2.46464
  14 42 2.1393
  15 42 0.829338
  16 42 -2.49011
  17 42 -1.08114
  18 42 2.46555
  19 42 -0.858249
  20 42 1.53347
28500 20 840
  1 42 0.638512
  2 42 0.897551
  3 42 -0.148274
  4 42 -0.485456
  5 42 -0.488637
  6 42 -0.658017
  7 42 -0.234499
  8 42 -0.273551
  9 42 -0.140695
  10 42 -1.20466
  11 42 -0.0931526
  12 42 0.544662
  13 42 1.82901
  14 42 -2.23427
  15 42 0.455909
  16 42 -0.226682
  17 42 -1.15585
  18 42 -0.199997
  19 42 -0.597509
  20 42 1.04141
28600 20 840
  1 42 1.89619
  2 42 1.47852
  3 42 1.6788
  4 42 2.33637
  5 42 0.760247
  6 42 -0.934926
  7 42 0.0118326
  8 42 1.03594
  9 42 1.03966
  10 42 1.44525
  11 42 -0.436891
  12 42 -2.36048
  13 42 -0.76033
  14 42 -0.558049
  15 42 1.60451
  16 42 0.932288
  17 42 -1.94231
  18 42 -1.03915
  19 42 -0.587676
  20 42 -1.20671
28700 20 840
  1 42 0.9986
  2 42 0.0907775
  3 42 1.70478
  4 42 1.28826
  5 42 -2.16897
  6 42 1.54363
  7 42 -0.202896
  8 42 -0.259117
  9 42 0.50349
  10 42 -1.42444
  11 42 -1.00732
  12 42 -0.699798
  13 42 0.020937
  14 42 0.368982
  15 42 1.30861
  16 42 -2.53872
  17 42 1.05413
  18 42 -1.80761
  19 42 1.01439
  20 42 -3.19457
28800 20 840
  1 42 -0.452868
  2 42 0.527689
  3 42 -0.164183
  4 42 -1.27675
  5 42 2.00961
  6 42 -0.614083
  7 42 0.426446
  8 42 1.75175
  9 42 -2.55136
  10 42 -0.11914
  11 42 -1.95801
  12 42 -1.74222
  13 42 -2.5711
  14 42 -0.00474438
  15 42 0.652194
  16 42 0.743557
  17 42 2.24622
  18 42 -1.14278
  19 42 -1.198
  20 42 0.516851
28900 20 840
  1 42 -0.973437
  2 42 0.652929
  3 42 -2.35981
  4 42 0.85682
  5 42 -1.3457
  6 42 -0.807916
  7 42 -2.26168
  8 42 1.07511
  9 42 1.23028
  10 42 -1.05716
  11 42 1.13632
  12 42 0.0878818
  13 42 0.00651485
  14 42 -2.76756
  15 42 -0.303372
  16 42 1.46491
  17 42 -0.319712
  18 42 1.86722
  19 42 -0.259241
  20 42 1.36757
29000 20 840
  1 42 0.0165661
  2 42 1.128
  3 42 -0.705722
  4 42 -1.56136
  5 42 0.139442
  6 42 -2.84922
  7 42 -1.69781
  8 42 0.853382
  9 42 -1.6798
  10 42 1.31364
  11 42 1.49982
  12 42 1.56181
  13 42 -0.449299
  14 42 0.616088
  15 42 0.210537
  16 42 -2.42596
  17 42 0.328636
  18 42 -0.570564
  19 42 -0.533987
  20 42 -0.380127
29100 20 840
  1 42 -0.537533
  2 42 -1.47475
  3 42 -0.666991
  4 42 -0.606832
  5 42 0.064576
  6 42 -0.145872
  7 42 2.95735
  8 42 0.978184
  9 42 -1.21762
  10 42 -0.414512
  11 42 -0.658068
  12 42 -0.769785
  13 42 -1.54999
  14 42 -2.16805
  15 42 1.09846
  16 42 1.12029
  17 42 0.906757
  18 42 -2.34892
  19 42 0.300334
  20 42 -0.966356
29200 20 840
  1 42 -0.193927
  2 42 -1.03802
  3 42 -0.42776
  4 42 -0.502655
  5 42 0.076417
  6 42 -0.837261
  7 42 0.868393
  8 42 1.09378
  9 42 0.165849
  10 42 0.57275
  11 42 -0.00383264
  12 42 -2.85864
  13 42 -0.804485
  14 42 -0.305449
  15 42 -0.18579
  16 42 -1.40634
  17 42 0.219137
  18 42 -2.38919
  19 42 -0.931886
  20 42 -0.560069
29300 20 840
  1 42 -0.706666
  2 42 -0.151458
  3 42 0.770355
  4 42 -0.14532
  5 42 -2.17071
  6 42 0.182705
  7 42 -0.459995
  8 42 0.219474
  9 42 1.4285
  10 42 0.028948
  11 42 1.75812
  12 42 -0.998429
  13 42 -0.216125
  14 42 -0.251154
  15 42 2.11848
  16 42 -1.4624
  17 42 1.71183
  18 42 0.815582
  19 42 1.30572
  20 42 -1.60789
29400 20 840
  1 42 1.73182
  2 42 -0.453616
  3 42 -0.525879
  4 42 -1.4575
  5 42 1.16842
  6 42 -3.43879
  7 42 0.982455
  8 42 -1.20647
  9 42 -0.775696
  10 42 -0.780297
  11 42 -2.53003
  12 42 -1.38536
  13 42 1.28018
  14 42 -3.01808
  15 42 -1.96383
  16 42 -0.331619
  17 42 -1.0609
  18 42 -0.557027
  19 42 -0.717796
  20 42 -0.594113
29500 20 840
  1 42 0.821309
  2 42 1.15473
  3 42 -1.79057
  4 42 0.0250874
  5 42 0.846289
  6 42 2.19262
  7 42 2.76846
  8 42 -0.613548
  9 42 -1.8825
  10 42 -0.149567
  11 42 -1.13111
  12 42 -0.86199
  13 42 0.0218717
  14 42 -2.20984
  15 42 0.67781
  16 42 0.283962
  17 42 -2.21167
  18 42 2.73123
  19 42 0.29609
  20 42 -0.0857423
29600 20 840
  1 42 -1.50941
  2 42 -0.269286
  3 42 1.27002
  4 42 -2.64988
  5 42 0.906024
  6 42 -0.0249556
  7 42 2.9779
  8 42 -1.92001
  9 42 -2.52414
  10 42 1.66748
  11 42 0.278043
  12 42 0.146239
  13 42 -0.828691
  14 42 0.889894
  15 42 0.173684
  16 42 -0.711753
  17 42 0.101588
  18 42 0.368721
  19 42 0.701042
  20 42 -2.09004
29700 20 840
  1 42 0.320171
  2 42 -0.424975
  3 42 0.469492
  4 42 0.127537
  5 42 1.21969
  6 42 -0.309973
  7 42 0.327927
  8 42 0.672284
  9 42 -1.00297
  10 42 0.326141
  11 42 -0.325476
  12 42 0.783635
  13 42 0.370735
  14 42 -0.919232
  15 42 -0.984266
  16 42 2.76305
  17 42 0.964769
  18 42 -0.358966
  19 42 -0.440287
  20 42 -0.359729
29800 20 840
  1 42 1.58923
  2 42 0.52922
  3 42 -1.59872
  4 42 0.42753
  5 42 -1.57293
  6 42 -0.492782
  7 42 -1.04863
  8 42 -0.86671
  9 42 -0.0756255
  10 42 -0.94068
  11 42 0.562152
  12 42 0.762007
  13 42 -1.1359
  14 42 -1.70954
  15 42 -1.79997
  16 42 0.380649
  17 42 0.412953
  18 42 0.732074
  19 42 -0.0551876
  20 42 2.30545
29900 20 840
  1 42 2.30988
  2 42 -0.320476
  3 42 0.546015
  4 42 -0.430645
  5 42 0.0215104
  6 42 2.23412
  7 42 2.1729
  8 42 -1.12554
  9 42 -1.65353
  10 42 0.800009
  11 42 2.03521
  12 42 -2.69535
  13 42 -2.08526
  14 42 1.92038
  15 42 -0.166885
  16 42 -3.04971
  17 42 2.80988
  18 42 1.72229
  19 42 -0.285915
  20 42 1.22861
30000 20 840
  1 42 1.72145
  2 42 0.263808
  3 42 -0.154965
  4 42 -0.23245
  5 42 -0.544712
  6 42 -1.59734
  7 42 3.25968
  8 42 -2.37408
  9 42 1.24924
  10 42 -1.03642
  11 42 -1.9854
  12 42 -2.29092
  13 42 -0.682567
  14 42 1.03298
  15 42 -2.69311
  16 42 0.768088
  17 42 -0.378365
  18 42 -2.00431
  19 42 -0.166088
  20 42 2.54531
30100 20 840
  1 42 1.65514
  2 42 -1.55221
  3 42 -0.980117
  4 42 -0.389161
  5 42 -0.260626
  6 42 0.820059
  7 42 -1.00422
  8 42 -0.24095
  9 42 -0.653378
  10 42 2.38739
  11 42 -0.859017
  12 42 1.53387
  13 42 0.361316
  14 42 0.540136
  15 42 -0.76216
  16 42 -0.670075
  17 42 -1.44884
  18 42 0.684636
  19 42 -1.20796
  20 42 -1.09324
30200 20 840
  1 42 -1.73963
  2 42 1.20328
  3 42 2.36999
  4 42 -1.59044
  5 42 1.52187
  6 42 2.65028
  7 42 -2.60109
  8 42 0.387062
  9 42 -2.67706
  10 42 -0.962338
  11 42 1.04532
  12 42 1.75364
  13 42 -1.08272
  14 42 1.82674
  15 42 1.34797
  16 42 -1.96243
  17 42 -1.81386
  18 42 0.502889
  19 42 0.774705
  20 42 2.06346
30300 20 840
  1 42 -1.23773
  2 42 1.74598
  3 42 -0.448712
  4 42 -1.19251
  5 42 1.33097
  6 42 -0.101707
  7 42 -1.55262
  8 42 1.37084
  9 42 -0.0574765
  10 42 -0.0334788
  11 42 -2.51765
  12 42 -1.38581
  13 42 -1.59505
  14 42 -2.35584
  15 42 2.49613
  16 42 0.674054
  17 42 1.16518
  18 42 0.0945429
  19 42 -1.21748
  20 42 2.83074
30400 20 840
  1 42 0.626168
  2 42 0.216626
