# Chunk-averaged data for fix tensions and group all
# Timestep Number-of-chunks Total-count
# Chunk Ncount v_netTension
  9 32 0.505441
  10 32 1.77578
  11 32 0.65222
  12 32 0.901567
  13 32 0.597496
  14 32 0.116358
  15 32 3.21211
  16 32 0.816729
  17 32 0.423896
  18 32 -0.206012
  19 32 2.06007
  20 32 -1.7856
75700 20 640
  1 32 -0.299507
  2 32 0.157505
  3 32 -0.23935
  4 32 2.4205
  5 32 -6.00854
  6 32 1.21062
  7 32 1.12644
  8 32 0.022003
  9 32 0.64322
  10 32 1.92156
  11 32 0.697836
  12 32 0.797775
  13 32 0.362143
  14 32 0.390781
  15 32 1.90291
  16 32 0.535601
  17 32 0.341707
  18 32 -0.479309
  19 32 1.96246
  20 32 -1.60188
75800 20 640
  1 32 -0.133091
  2 32 0.25593
  3 32 -0.856875
  4 32 1.52961
  5 32 -6.08839
  6 32 0.790027
  7 32 1.13384
  8 32 -0.0426569
  9 32 0.40966
  10 32 1.33866
  11 32 0.383885
  12 32 0.527473
  13 32 -0.318601
  14 32 0.407169
  15 32 -0.269814
  16 32 0.284901
  17 32 -0.0537693
  18 32 -0.62088
  19 32 1.62713
  20 32 -0.925925
75900 20 640
  1 32 0.102195
  2 32 0.348945
  3 32 -1.22358
  4 32 -0.00242977
  5 32 -4.50092
  6 32 0.678554
  7 32 0.741123
  8 32 -0.350206
  9 32 0.429901
  10 32 0.749405
  11 32 -0.0685154
  12 32 -0.00733395
  13 32 -0.545985
  14 32 -0.0195533
  15 32 -2.61397
  16 32 0.0293548
  17 32 -0.162767
  18 32 -0.771543
  19 32 0.570436
  20 32 -0.762914
76000 20 640
  1 32 0.212364
  2 32 0.502409
  3 32 -1.45656
  4 32 -1.81312
  5 32 -2.14386
  6 32 0.147275
  7 32 0.585059
  8 32 -0.313914
  9 32 0.175182
  10 32 0.0321097
  11 32 -0.211784
  12 32 -0.642606
  13 32 -1.11953
  14 32 -0.279464
  15 32 -3.88904
  16 32 -0.622097
  17 32 -0.519727
  18 32 -0.289073
  19 32 -0.633422
  20 32 -0.00164076
76100 20 640
  1 32 0.602823
  2 32 0.430817
  3 32 -1.17524
  4 32 -2.62722
  5 32 0.682825
  6 32 0.302074
  7 32 0.125671
  8 32 -0.33596
  9 32 -0.070377
  10 32 -0.635802
  11 32 -0.405247
  12 32 -1.24863
  13 32 -1.28376
  14 32 -0.19999
  15 32 -4.94957
  16 32 -1.248
  17 32 -0.25249
  18 32 -0.136511
  19 32 -1.46557
  20 32 0.644369
76200 20 640
  1 32 0.621556
  2 32 -0.0363399
  3 32 -0.344465
  4 32 -2.84571
  5 32 2.59282
  6 32 0.12952
  7 32 -0.0277855
  8 32 -0.227825
  9 32 -0.0224665
  10 32 -0.950728
  11 32 -0.633287
  12 32 -1.79247
  13 32 -1.02985
  14 32 -0.0958622
  15 32 -4.83784
  16 32 -1.09775
  17 32 -0.111325
  18 32 -0.0381798
  19 32 -2.03472
  20 32 1.12577
76300 20 640
  1 32 0.457358
  2 32 -0.172105
  3 32 -0.0330189
  4 32 -2.73494
  5 32 4.72702
  6 32 -0.239555
  7 32 -0.40003
  8 32 -0.168124
  9 32 0.0463311
  10 32 -0.910679
  11 32 -0.419813
  12 32 -1.44317
  13 32 -0.636574
  14 32 -0.13311
  15 32 -3.84315
  16 32 -0.636025
  17 32 0.359237
  18 32 0.192893
  19 32 -1.93018
  20 32 1.32269
76400 20 640
  1 32 0.359197
  2 32 0.269968
  3 32 0.160953
  4 32 -2.21391
  5 32 5.2175
  6 32 -0.200076
  7 32 -0.486688
  8 32 -0.146515
  9 32 0.036665
  10 32 -0.563121
  11 32 -0.3538
  12 32 -1.09697
  13 32 -0.0692207
  14 32 0.267322
  15 32 -1.22704
  16 32 -1.27842
  17 32 0.503705
  18 32 -0.0593778
  19 32 -1.81833
  20 32 1.18043
76500 20 640
  1 32 0.127949
  2 32 0.158517
  3 32 0.690756
  4 32 -1.1458
  5 32 4.82334
  6 32 0.416515
  7 32 -0.559228
  8 32 -0.583189
  9 32 -0.101862
  10 32 -0.327964
  11 32 -0.440439
  12 32 -0.834371
  13 32 0.0504067
  14 32 0.0407547
  15 32 0.376983
  16 32 -1.13908
  17 32 0.75308
  18 32 -0.159985
  19 32 -1.57372
  20 32 1.02308
76600 20 640
  1 32 -0.203341
  2 32 -0.16154
  3 32 0.892713
  4 32 -0.0227269
  5 32 3.30262
  6 32 -0.0583107
  7 32 -0.751924
  8 32 -0.43149
  9 32 -0.615926
  10 32 0.0717113
  11 32 -0.278251
  12 32 -0.127347
  13 32 0.405108
  14 32 0.47065
  15 32 2.42939
  16 32 -0.549901
  17 32 0.654746
  18 32 -0.400306
  19 32 -0.381946
  20 32 0.527656
76700 20 640
  1 32 -0.338981
  2 32 -0.438043
  3 32 0.310551
  4 32 1.1357
  5 32 1.70673
  6 32 -0.643688
  7 32 -0.759167
  8 32 -0.420328
  9 32 -1.20151
  10 32 0.532557
  11 32 0.402838
  12 32 -0.0404007
  13 32 0.842035
  14 32 0.407032
  15 32 3.64242
  16 32 0.354618
  17 32 0.790582
  18 32 -0.47526
  19 32 0.35283
  20 32 -0.183772
76800 20 640
  1 32 -0.147345
  2 32 -0.743269
  3 32 0.376418
  4 32 2.01396
  5 32 -0.423446
  6 32 -1.13436
  7 32 -0.472284
  8 32 -0.0765534
  9 32 -1.50421
  10 32 0.79238
  11 32 0.458755
  12 32 0.620044
  13 32 0.660483
  14 32 0.478399
  15 32 3.49096
  16 32 0.701955
  17 32 0.754191
  18 32 -0.37248
  19 32 1.24219
  20 32 -0.998779
76900 20 640
  1 32 -0.224432
  2 32 -0.75852
  3 32 0.0739955
  4 32 1.91352
  5 32 -1.99206
  6 32 -1.14846
  7 32 -0.256188
  8 32 0.320134
  9 32 -0.44172
  10 32 0.972632
  11 32 0.679536
  12 32 0.639647
  13 32 0.362952
  14 32 -0.0529302
  15 32 2.824
  16 32 1.13099
  17 32 0.468542
  18 32 0.0842137
  19 32 1.81464
  20 32 -1.51995
77000 20 640
  1 32 -0.137154
  2 32 -0.293982
  3 32 -0.502765
  4 32 1.48259
  5 32 -2.87864
  6 32 -1.08797
  7 32 -0.528166
  8 32 0.437198
  9 32 -0.223719
  10 32 1.07163
  11 32 0.905232
  12 32 1.14128
  13 32 0.524497
  14 32 -0.321514
  15 32 1.73291
  16 32 1.15551
  17 32 -0.102969
  18 32 -0.142147
  19 32 1.72431
  20 32 -1.78725
77100 20 640
  1 32 0.310093
  2 32 -0.393672
  3 32 -0.619382
  4 32 1.30518
  5 32 -3.08582
  6 32 -1.10332
  7 32 -0.756818
  8 32 0.502866
  9 32 0.0596019
  10 32 0.602803
  11 32 0.795209
  12 32 1.00655
  13 32 0.498074
  14 32 -0.870739
  15 32 0.339482
  16 32 0.760695
  17 32 -0.602233
  18 32 -0.294902
  19 32 1.69184
  20 32 -1.07691
77200 20 640
  1 32 0.868914
  2 32 -0.0839114
  3 32 -0.260459
  4 32 0.126965
  5 32 -2.16102
  6 32 -1.38073
  7 32 -0.477544
  8 32 0.452035
  9 32 0.373895
  10 32 -0.162679
  11 32 0.723396
  12 32 0.867572
  13 32 0.0983799
  14 32 -0.63453
  15 32 -1.41645
  16 32 0.259405
  17 32 -0.806696
  18 32 -0.252775
  19 32 0.740706
  20 32 -0.529079
77300 20 640
  1 32 0.852186
  2 32 -0.0313942
  3 32 -0.261839
  4 32 -0.342633
  5 32 -1.08728
  6 32 -1.1673
  7 32 -0.0254573
  8 32 0.64174
  9 32 0.537152
  10 32 -0.641628
  11 32 0.414717
  12 32 0.537419
  13 32 -0.0985679
  14 32 -0.869306
  15 32 -2.12793
  16 32 -0.235741
  17 32 -0.846189
  18 32 0.087226
  19 32 -0.230556
  20 32 0.427352
77400 20 640
  1 32 1.00944
  2 32 -0.314308
  3 32 -0.337207
  4 32 -1.0172
  5 32 -0.668345
  6 32 -0.831083
  7 32 -0.149258
  8 32 0.651942
  9 32 0.469224
  10 32 -0.891365
  11 32 -0.150006
  12 32 0.107605
  13 32 -0.0442405
  14 32 -0.657441
  15 32 -2.76634
  16 32 -0.685763
  17 32 -1.25738
  18 32 0.784333
  19 32 -0.716128
  20 32 1.88568
77500 20 640
  1 32 0.713294
  2 32 0.0937674
  3 32 -0.283285
  4 32 -1.48908
  5 32 -0.556722
  6 32 -0.217192
  7 32 0.359156
  8 32 0.442026
  9 32 0.455072
  10 32 -1.16077
  11 32 -0.801797
  12 32 -0.0350195
  13 32 -0.0372484
  14 32 -0.400858
  15 32 -1.9817
  16 32 -0.321993
  17 32 -1.21228
  18 32 0.718734
  19 32 -1.37041
  20 32 2.78356
77600 20 640
  1 32 0.656849
  2 32 0.50179
  3 32 0.0401436
  4 32 -1.72826
  5 32 0.16624
  6 32 0.629894
  7 32 0.46953
  8 32 0.209514
  9 32 0.465878
  10 32 -1.32713
  11 32 -0.637974
  12 32 -0.549414
  13 32 0.00559216
  14 32 -0.142119
  15 32 -1.18501
  16 32 -0.458772
  17 32 -0.787581
  18 32 0.783468
  19 32 -1.86767
  20 32 2.94018
77700 20 640
  1 32 0.275848
  2 32 0.444115
  3 32 0.364175
  4 32 -1.40077
  5 32 -0.218532
  6 32 0.397616
  7 32 0.708512
  8 32 0.214003
  9 32 0.409625
  10 32 -0.831021
  11 32 -0.489626
  12 32 -0.715565
  13 32 0.17812
  14 32 0.320038
  15 32 -0.845063
  16 32 -0.894613
  17 32 -0.0902106
  18 32 0.579351
  19 32 -1.56614
  20 32 2.34385
77800 20 640
  1 32 -0.137626
  2 32 0.203483
  3 32 0.467617
  4 32 -0.910063
  5 32 -0.583949
  6 32 1.09268
  7 32 0.660914
  8 32 0.189469
  9 32 0.409474
  10 32 -0.200103
  11 32 -0.287995
  12 32 -0.17951
  13 32 0.414397
  14 32 0.316646
  15 32 0.516302
  16 32 -0.57875
  17 32 0.121505
  18 32 -0.0609919
  19 32 -1.05514
  20 32 1.35867
77900 20 640
  1 32 -0.364321
  2 32 0.151254
  3 32 0.448573
  4 32 -0.510416
  5 32 0.0110145
  6 32 1.07317
  7 32 0.131553
  8 32 0.227241
  9 32 0.508067
  10 32 0.462549
  11 32 0.0553011
  12 32 0.133909
  13 32 0.564676
  14 32 0.340321
  15 32 1.2518
  16 32 -0.0826522
  17 32 0.486249
  18 32 -0.384867
  19 32 -0.481294
  20 32 -0.0412975
78000 20 640
  1 32 -0.499229
  2 32 0.407594
  3 32 0.644342
  4 32 0.369721
  5 32 0.178711
  6 32 0.958828
  7 32 -0.0807283
  8 32 0.206028
  9 32 0.468383
  10 32 0.447049
  11 32 0.140857
  12 32 0.409522
  13 32 0.51856
  14 32 0.251556
  15 32 1.28461
  16 32 0.247139
  17 32 0.635473
  18 32 -0.601974
  19 32 0.278059
  20 32 -1.19007
78100 20 640
  1 32 -0.728035
  2 32 0.390151
  3 32 0.558749
  4 32 0.776008
  5 32 0.377463
  6 32 1.25946
  7 32 -0.400776
  8 32 -0.00122994
  9 32 0.312622
  10 32 0.692349
  11 32 0.0919166
  12 32 0.556428
  13 32 -0.0155566
  14 32 0.0545194
  15 32 1.32788
  16 32 0.544817
  17 32 0.76897
  18 32 -0.822166
  19 32 0.737323
  20 32 -1.48915
78200 20 640
  1 32 -1.09408
  2 32 0.115979
  3 32 0.48059
  4 32 1.06381
  5 32 1.00151
  6 32 1.29611
  7 32 -0.495998
  8 32 -0.214362
  9 32 -0.285602
  10 32 0.939242
  11 32 -0.148036
  12 32 0.602482
  13 32 0.148819
  14 32 0.00272242
  15 32 1.01824
  16 32 1.15157
  17 32 0.519175
  18 32 -0.879121
  19 32 1.00985
  20 32 -2.29231
78300 20 640
  1 32 -1.22988
  2 32 0.00261389
  3 32 0.325927
  4 32 1.28472
  5 32 1.43256
  6 32 1.18178
  7 32 -0.78349
  8 32 -0.934952
  9 32 -0.516104
  10 32 1.04799
  11 32 0.0355798
  12 32 1.0579
  13 32 -0.113415
  14 32 0.337448
  15 32 0.394721
  16 32 1.36149
  17 32 0.260506
  18 32 -0.851534
  19 32 1.10566
  20 32 -2.69062
78400 20 640
  1 32 -1.29048
  2 32 -0.169582
  3 32 -0.18493
  4 32 0.979126
  5 32 0.450747
  6 32 0.341278
  7 32 -0.780227
  8 32 -1.18452
  9 32 -0.574066
  10 32 0.463452
  11 32 0.233182
  12 32 0.796982
  13 32 -0.554278
  14 32 0.462511
  15 32 0.00660204
  16 32 0.946854
  17 32 -0.282897
  18 32 -0.812573
  19 32 1.39934
  20 32 -2.39378
78500 20 640
  1 32 -0.983859
  2 32 -0.292046
  3 32 -0.39098
  4 32 0.379077
  5 32 0.0435205
  6 32 -0.152334
  7 32 -0.740633
  8 32 -1.01191
  9 32 -0.0957616
  10 32 0.066653
  11 32 0.435735
  12 32 0.477484
  13 32 -0.791095
  14 32 0.503498
  15 32 -0.365324
  16 32 0.474348
  17 32 -0.5135
  18 32 -0.618619
  19 32 0.810157
  20 32 -1.44071
78600 20 640
  1 32 -0.81733
  2 32 -0.272171
  3 32 -0.496782
  4 32 -0.0902545
  5 32 -0.00928184
  6 32 -0.212692
  7 32 -0.602461
  8 32 -1.06728
  9 32 0.171625
  10 32 -0.310634
  11 32 0.665849
  12 32 -0.112472
  13 32 -0.905686
  14 32 0.240268
  15 32 -0.878734
  16 32 -0.113172
  17 32 -0.363403
  18 32 -0.264153
  19 32 0.312176
  20 32 -0.369639
78700 20 640
  1 32 -0.264242
  2 32 -0.145382
  3 32 -0.505459
  4 32 -0.130687
  5 32 0.180197
  6 32 -0.286266
  7 32 -0.428675
  8 32 -1.25504
  9 32 -0.0920616
  10 32 -0.823464
  11 32 0.378224
  12 32 -0.250923
  13 32 -0.955962
  14 32 0.0665948
  15 32 -1.25973
  16 32 -1.17547
  17 32 -0.409679
  18 32 -0.00830958
  19 32 -0.33318
  20 32 0.688381
78800 20 640
  1 32 -0.0959688
  2 32 0.0361753
  3 32 -0.698875
  4 32 -0.106662
  5 32 1.1086
  6 32 -0.528213
  7 32 0.00921904
  8 32 -0.63172
  9 32 0.0328518
  10 32 -1.2358
  11 32 0.289254
  12 32 -0.678583
  13 32 -0.604852
  14 32 0.344188
  15 32 -0.91161
  16 32 -1.58917
  17 32 -0.649728
  18 32 0.558868
  19 32 -0.843461
  20 32 0.850543
78900 20 640
  1 32 0.293437
  2 32 -0.284731
  3 32 -0.381177
  4 32 -0.122156
  5 32 2.16698
  6 32 -0.968756
  7 32 0.555294
  8 32 0.00172143
  9 32 0.209081
  10 32 -0.958107
  11 32 0.294879
  12 32 -1.22069
  13 32 -0.329769
  14 32 0.258962
  15 32 -0.261634
  16 32 -1.32893
  17 32 -0.575683
  18 32 0.830757
  19 32 -0.760992
  20 32 0.895767
79000 20 640
  1 32 0.618161
  2 32 -0.0754268
  3 32 -0.147339
  4 32 -0.321604
  5 32 3.2155
  6 32 -1.05017
  7 32 0.717568
  8 32 0.657179
  9 32 -0.309576
  10 32 -0.493478
  11 32 0.357727
  12 32 -1.28378
  13 32 0.00497617
  14 32 -0.231903
  15 32 -0.0325508
  16 32 -1.18478
  17 32 -0.183136
  18 32 1.07577
  19 32 -0.43165
  20 32 0.831854
79100 20 640
  1 32 0.743655
  2 32 0.0791165
  3 32 0.308004
  4 32 -0.104988
  5 32 3.45514
  6 32 -0.701898
  7 32 0.44771
  8 32 0.805945
  9 32 -0.619101
  10 32 -0.466252
  11 32 0.0580139
  12 32 -0.994595
  13 32 0.567166
  14 32 -0.61614
  15 32 0.37315
  16 32 -1.0129
  17 32 -0.0324852
  18 32 1.24019
  19 32 -0.322201
  20 32 0.391867
79200 20 640
  1 32 0.812622
  2 32 0.317577
  3 32 0.218777
  4 32 -0.10623
  5 32 2.49899
  6 32 -0.695253
  7 32 0.555183
  8 32 0.745997
  9 32 -0.906572
  10 32 -0.506478
  11 32 -0.383043
  12 32 -0.162619
  13 32 0.905033
  14 32 -0.379791
  15 32 0.584993
  16 32 -1.00639
  17 32 0.320892
  18 32 1.09631
  19 32 -0.217261
  20 32 -0.1185
79300 20 640
  1 32 1.07091
  2 32 0.0119976
  3 32 0.0596168
  4 32 -0.313169
  5 32 0.834899
  6 32 -0.573585
  7 32 0.341884
  8 32 0.884304
  9 32 -1.18487
  10 32 -0.298345
  11 32 -0.476829
  12 32 0.0594512
  13 32 0.972923
  14 32 -0.223183
  15 32 0.315527
  16 32 0.0734192
  17 32 0.121448
  18 32 0.67686
  19 32 0.051984
  20 32 -0.318198
79400 20 640
  1 32 0.854334
  2 32 0.286199
  3 32 0.148837
  4 32 -0.384782
  5 32 -1.01722
  6 32 -0.114162
  7 32 0.334651
  8 32 0.222281
  9 32 -1.0882
  10 32 -0.0399452
  11 32 -0.0347567
  12 32 0.671028
  13 32 0.244372
  14 32 -0.25214
  15 32 0.583363
  16 32 0.523463
  17 32 0.314591
  18 32 0.174427
  19 32 0.300939
  20 32 -0.0572383
79500 20 640
  1 32 1.03399
  2 32 0.247627
  3 32 -0.153388
  4 32 -0.290186
  5 32 -3.17376
  6 32 -0.12915
  7 32 -0.19106
  8 32 -0.471943
  9 32 -0.578888
  10 32 -0.0396418
  11 32 -0.0406162
  12 32 0.794252
  13 32 -0.151623
  14 32 0.162709
  15 32 0.666128
  16 32 1.37703
  17 32 0.10147
  18 32 -0.0581301
  19 32 0.359269
  20 32 0.0983497
79600 20 640
  1 32 1.16586
  2 32 0.268644
  3 32 -0.562036
  4 32 -0.281501
  5 32 -4.96319
  6 32 -0.544095
  7 32 -0.554445
  8 32 -0.937973
  9 32 -0.0752238
  10 32 0.106834
  11 32 -0.112211
  12 32 0.745109
  13 32 -0.202174
  14 32 0.0357481
  15 32 0.893266
  16 32 1.66579
  17 32 -0.276536
  18 32 -0.35212
  19 32 0.296486
  20 32 0.363219
79700 20 640
  1 32 0.820183
  2 32 0.113807
  3 32 -0.33611
  4 32 -0.0369304
  5 32 -5.6079
  6 32 -0.384207
  7 32 -0.782974
  8 32 -1.45246
  9 32 0.181473
  10 32 0.178047
  11 32 -0.370892
  12 32 0.317793
  13 32 0.000554405
  14 32 -0.129255
  15 32 0.876853
  16 32 1.78723
  17 32 -0.742075
  18 32 -0.386735
  19 32 0.392344
  20 32 0.143945
79800 20 640
  1 32 0.18661
  2 32 -0.0683371
  3 32 0.312752
  4 32 -0.0223082
  5 32 -5.73719
  6 32 -0.836436
  7 32 -0.537067
  8 32 -1.61174
  9 32 0.772878
  10 32 0.193132
  11 32 0.104623
  12 32 0.226506
  13 32 0.0449959
  14 32 0.228783
  15 32 0.883328
  16 32 1.32587
  17 32 -0.667825
  18 32 -0.575735
  19 32 0.0919398
  20 32 0.0651991
79900 20 640
  1 32 0.0440188
  2 32 -0.160758
  3 32 0.153467
  4 32 -0.00135519
  5 32 -3.65888
  6 32 -0.240313
  7 32 -0.189449
  8 32 -1.06084
  9 32 1.10135
  10 32 -0.0579391
  11 32 -0.116099
  12 32 0.107704
  13 32 -0.0128038
  14 32 0.315602
  15 32 -0.0511106
  16 32 0.0785666
  17 32 -0.898104
  18 32 -0.413882
  19 32 -0.17218
  20 32 -0.130708
80000 20 640
  1 32 -0.259478
  2 32 -0.213833
  3 32 -0.261534
  4 32 0.453715
  5 32 -1.49975
  6 32 0.129097
  7 32 0.107838
  8 32 -0.479787
  9 32 1.41192
  10 32 0.428119
  11 32 0.072808
  12 32 -0.0638997
  13 32 0.0890162
  14 32 0.056934
  15 32 -0.905673
  16 32 -0.347742
  17 32 -1.08527
  18 32 -0.54936
  19 32 -0.502543
  20 32 -0.42124
80100 20 640
  1 32 -0.394393
  2 32 -0.170922
  3 32 -0.209259
  4 32 0.920569
  5 32 1.46426
  6 32 0.578577
  7 32 0.505527
  8 32 0.272417
  9 32 1.40217
  10 32 0.166514
  11 32 -0.126033
  12 32 -0.399394
  13 32 0.161054
  14 32 -0.257839
  15 32 -0.852217
  16 32 -1.01601
  17 32 -0.715486
  18 32 -0.438151
  19 32 -0.679825
  20 32 -0.453766
80200 20 640
  1 32 -0.690084
  2 32 -0.0685751
  3 32 0.369925
  4 32 0.429206
  5 32 3.62273
  6 32 0.594627
  7 32 1.11915
  8 32 1.32342
  9 32 0.904197
  10 32 0.215562
  11 32 0.0332917
  12 32 -0.404138
  13 32 0.343576
  14 32 -0.278051
  15 32 -0.608619
  16 32 -2.0102
  17 32 0.0526654
  18 32 -0.538374
  19 32 -0.354786
  20 32 -0.59684
80300 20 640
  1 32 -0.979445
  2 32 -0.0340207
  3 32 0.502072
  4 32 0.196585
  5 32 5.16528
  6 32 0.88663
  7 32 1.52802
  8 32 1.92681
  9 32 0.253571
  10 32 0.257892
  11 32 0.250405
  12 32 -0.508384
  13 32 0.328705
  14 32 -0.287356
  15 32 -0.583657
  16 32 -2.55207
  17 32 0.0564814
  18 32 -0.491717
  19 32 0.0130851
  20 32 -0.416871
80400 20 640
  1 32 -1.11866
  2 32 -0.111705
  3 32 0.834992
  4 32 0.735168
  5 32 5.85068
  6 32 0.964015
  7 32 1.38771
  8 32 1.94716
  9 32 -0.613795
  10 32 0.0591913
  11 32 0.525848
  12 32 -0.29588
  13 32 0.344873
  14 32 -0.0153019
  15 32 -0.583149
  16 32 -1.83994
  17 32 0.701504
  18 32 -0.557317
  19 32 -0.110828
  20 32 -0.116837
80500 20 640
  1 32 -1.00057
  2 32 0.552595
  3 32 0.874706
  4 32 0.286968
  5 32 4.60087
  6 32 0.780171
  7 32 0.963989
  8 32 1.2607
  9 32 -1.76847
  10 32 0.0694454
  11 32 0.706384
  12 32 0.202652
  13 32 0.388118
  14 32 0.0620507
  15 32 -0.0694966
  16 32 -0.721215
  17 32 1.28831
  18 32 -0.343337
  19 32 -0.109834
  20 32 0.00204779
80600 20 640
  1 32 -0.556276
  2 32 0.589518
  3 32 0.699329
  4 32 -0.363516
  5 32 3.05009
  6 32 0.499422
  7 32 0.634322
  8 32 0.465193
  9 32 -2.62959
  10 32 0.215318
  11 32 0.633259
  12 32 -0.041918
  13 32 0.918748
  14 32 0.0941816
  15 32 0.566209
  16 32 0.53569
  17 32 1.32272
  18 32 -0.188994
  19 32 -0.0414226
  20 32 0.286792
80700 20 640
  1 32 -0.328844
  2 32 0.379556
  3 32 0.684163
  4 32 -0.499431
  5 32 0.757786
  6 32 0.669164
  7 32 -0.129845
  8 32 -0.276721
  9 32 -2.22328
  10 32 0.0830414
  11 32 0.14371
  12 32 0.830772
  13 32 0.197595
  14 32 -0.092677
  15 32 1.14522
  16 32 1.70458
  17 32 0.887908
  18 32 0.157041
  19 32 -0.00299095
  20 32 0.692251
80800 20 640
  1 32 -0.310713
  2 32 0.191315
  3 32 0.114351
  4 32 -0.718095
  5 32 -2.24446
  6 32 0.422634
  7 32 -0.730822
  8 32 -0.667653
  9 32 -2.0337
  10 32 -0.0537207
  11 32 -0.452826
  12 32 0.897941
  13 32 -0.339703
  14 32 -0.113087
  15 32 1.29085
  16 32 2.46866
  17 32 0.389922
  18 32 0.456923
  19 32 0.108452
  20 32 0.770224
80900 20 640
  1 32 0.0964201
  2 32 0.117209
  3 32 -0.223511
  4 32 -0.425628
  5 32 -4.49054
  6 32 0.270848
  7 32 -1.47637
  8 32 -1.10313
  9 32 -0.847207
  10 32 0.30281
  11 32 -0.802747
  12 32 1.12129
  13 32 -0.431343
  14 32 -0.0541308
  15 32 1.08552
  16 32 2.99526
  17 32 0.381673
  18 32 0.774119
  19 32 0.0951313
  20 32 0.295076
81000 20 640
  1 32 0.511961
  2 32 -0.183125
  3 32 -0.473984
  4 32 -0.352209
  5 32 -5.89758
  6 32 -0.0476105
  7 32 -1.75993
  8 32 -2.24199
  9 32 -0.115681
  10 32 0.241726
  11 32 -0.936562
  12 32 1.13407
  13 32 -0.675027
  14 32 -0.169659
  15 32 0.984078
  16 32 2.69191
  17 32 -0.257015
  18 32 0.583145
  19 32 0.151717
  20 32 -0.0549121
81100 20 640
  1 32 0.510589
  2 32 -0.204493
  3 32 -0.712889
  4 32 0.0342199
  5 32 -6.13455
  6 32 -0.259716
  7 32 -2.08432
  8 32 -2.27701
  9 32 0.932575
  10 32 0.0489607
  11 32 -0.899884
  12 32 0.920492
  13 32 -0.989455
  14 32 -0.29824
  15 32 0.205848
  16 32 1.57692
  17 32 -0.786991
  18 32 0.370104
  19 32 0.275768
  20 32 0.0550167
81200 20 640
  1 32 0.433973
  2 32 -0.336128
  3 32 -0.847656
  4 32 0.696678
  5 32 -5.21654
  6 32 -0.488426
  7 32 -1.82463
  8 32 -2.58055
  9 32 1.95583
  10 32 -0.072691
  11 32 -0.572378
  12 32 0.562876
  13 32 -1.53114
  14 32 -0.486627
  15 32 -0.393988
  16 32 -0.113965
  17 32 -1.02738
  18 32 0.32749
  19 32 0.22761
  20 32 0.185977
81300 20 640
  1 32 0.286099
  2 32 -0.908391
  3 32 -0.859717
  4 32 0.56632
  5 32 -3.45495
  6 32 -0.183979
  7 32 -1.20361
  8 32 -1.8055
  9 32 2.332
  10 32 -0.324263
  11 32 -0.54422
  12 32 -0.166545
  13 32 -1.46838
  14 32 -0.0912659
  15 32 -0.553456
  16 32 -0.848642
  17 32 -1.10333
  18 32 0.273454
  19 32 0.152099
  20 32 0.0495485
81400 20 640
  1 32 0.247694
  2 32 -1.04183
  3 32 -0.6589
  4 32 -0.00253157
  5 32 -1.09225
  6 32 -0.345718
  7 32 -0.379653
  8 32 -0.400155
  9 32 2.31021
  10 32 -0.281004
  11 32 0.33211
  12 32 -0.827433
  13 32 -1.08258
  14 32 0.180065
  15 32 -0.733133
  16 32 -2.4697
  17 32 -1.01699
  18 32 -0.0577182
  19 32 0.192997
  20 32 0.250094
81500 20 640
  1 32 0.360422
  2 32 -0.859906
  3 32 -0.422531
  4 32 -0.271343
  5 32 1.4911
  6 32 -0.439312
  7 32 0.165693
  8 32 0.427847
  9 32 1.85762
  10 32 -1.00787
  11 32 0.118561
  12 32 -1.51286
  13 32 -0.785605
  14 32 -0.0612092
  15 32 -1.38221
  16 32 -3.6337
  17 32 -0.620857
  18 32 -0.24372
  19 32 0.0404857
  20 32 0.669165
81600 20 640
  1 32 0.186535
  2 32 -0.463398
  3 32 -0.242306
  4 32 0.246761
  5 32 3.40451
  6 32 -0.493779
  7 32 0.923662
  8 32 1.20465
  9 32 0.941131
  10 32 -0.868933
  11 32 0.380677
  12 32 -1.57318
  13 32 -0.354663
  14 32 -0.0656905
  15 32 -1.33163
  16 32 -4.02355
  17 32 -0.32585
  18 32 -0.206244
  19 32 0.0407687
  20 32 1.13715
81700 20 640
  1 32 0.139044
  2 32 0.195532
  3 32 -0.330775
  4 32 0.0209721
  5 32 4.55881
  6 32 -0.336585
  7 32 1.09063
  8 32 1.45823
  9 32 -0.177801
  10 32 -0.57142
  11 32 0.245462
  12 32 -1.1144
  13 32 0.415473
  14 32 0.512572
  15 32 -0.899326
  16 32 -3.97022
  17 32 -0.0223696
  18 32 -0.0731504
  19 32 -0.174675
  20 32 1.51242
81800 20 640
  1 32 0.279972
  2 32 0.655334
  3 32 0.0188092
  4 32 -0.335551
  5 32 4.33239
  6 32 -0.246591
  7 32 1.40442
  8 32 1.88565
  9 32 -1.1594
  10 32 -0.561266
  11 32 -0.170822
  12 32 -0.990557
  13 32 0.713334
  14 32 1.08065
  15 32 0.161492
  16 32 -2.57827
  17 32 0.218948
  18 32 -0.0808959
  19 32 -0.0307466
  20 32 1.08629
81900 20 640
  1 32 0.449795
  2 32 0.723776
  3 32 0.195575
  4 32 -0.505876
  5 32 3.1522
  6 32 -0.493374
  7 32 1.36792
  8 32 1.32985
  9 32 -1.64326
  10 32 -0.15614
  11 32 -0.507873
  12 32 -0.75483
  13 32 0.98526
  14 32 0.498758
  15 32 1.00979
  16 32 -1.04745
  17 32 0.551936
  18 32 -0.16619
  19 32 -0.0307913
